pollid,pollname,x,y,stfp,cntyfp,tractfp,state
c9cc7111-745a-4820-8bb6-0538b6c4ad58,"Census Tract 4204.01, Washington County, Wisconsin",-88.184,43.421,55,131,55131420401,WI
c9d0c646-22da-4f01-a698-d654852a652f,"Census Tract 118, Dane County, Wisconsin",-89.067,43.168,55,25,55025011800,WI
c9d4af67-a6ca-4a14-8457-4600cbdac63d,"Census Tract 302, Douglas County, Wisconsin",-91.982,46.541,55,31,55031030200,WI
c9f7fa91-0dc9-433b-81a8-97c152b8bec7,"Census Tract 9502, Clark County, Wisconsin",-90.564,44.95,55,19,55019950200,WI
ca074b03-3880-4ad4-bb17-e47f857508c0,"Census Tract 132.01, Dane County, Wisconsin",-89.502,43.251,55,25,55025013201,WI
ca074b03-3880-4ad4-bb17-e47f857508c0,"Census Tract 132, Dane County, Wisconsin",-89.502,43.251,55,25,55025013200,WI
ca1b9ec8-d461-4aa4-81f5-d7f0e8d335ba,"Census Tract 9505.02, Adams County, Wisconsin",-89.81,43.838,55,1,55001950502,WI
ca3a0746-06a7-4873-98c9-e0e9c1caaa8a,"Census Tract 2033.06, Waukesha County, Wisconsin",-88.227,43.075,55,133,55133203306,WI
ca3a0746-06a7-4873-98c9-e0e9c1caaa8a,"Census Tract 2033.08, Waukesha County, Wisconsin",-88.227,43.075,55,133,55133203308,WI
ca51acee-93ec-4c34-87d8-4c9be21ea6d5,"Census Tract 18.01, Brown County, Wisconsin",-87.932,44.509,55,9,55009001801,WI
ca6a9319-a249-48fb-9695-d4ddc8453d05,"Census Tract 9604, Buffalo County, Wisconsin",-91.663,44.363,55,11,55011960400,WI
ca6e76c4-d012-456b-8c08-8c8be9c12d3b,"Census Tract 9706, Price County, Wisconsin",-90.115,45.553,55,99,55099970600,WI
ca8ac81c-0649-42b1-9dd8-55f3d60677b7,"Census Tract 125.04, Outagamie County, Wisconsin",-88.392,44.319,55,87,55087012504,WI
ca8e9a6a-9a9b-444b-9cba-d9d02e49bf8c,"Census Tract 2029.02, Waukesha County, Wisconsin",-88.185,43.025,55,133,55133202902,WI
ca94e296-87e1-4ca5-853c-1c158f413394,"Census Tract 9604, Waushara County, Wisconsin",-89.523,44.034,55,137,55137960400,WI
ca9b3e23-5a1d-4859-bf75-519693c7fd7b,"Census Tract 4201.05, Washington County, Wisconsin",-88.19,43.449,55,131,55131420105,WI
caa5107b-2ac4-4ab3-8928-72657986868f,"Census Tract 33, Rock County, Wisconsin",-88.869,42.555,55,105,55105003300,WI
cab15154-cb5f-4ce1-9550-9954aad33cd3,"Census Tract 9601, Crawford County, Wisconsin",-90.895,43.342,55,23,55023960100,WI
cabb631c-bd4d-4439-986f-0bd17354fcb3,"Census Tract 4702.03, Washington County, Wisconsin",-88.115,43.223,55,131,55131470203,WI
caca0ff1-2d83-4759-ba60-d1fa44def9c1,"Census Tract 9607, Pierce County, Wisconsin",-92.434,44.718,55,93,55093960700,WI
caf34e62-3611-4b25-9eab-54f1a83a2fd2,"Census Tract 9706.02, Oneida County, Wisconsin",-89.424,45.67,55,85,55085970602,WI
caf34e62-3611-4b25-9eab-54f1a83a2fd2,"Census Tract 9706.03, Oneida County, Wisconsin",-89.424,45.67,55,85,55085970603,WI
cb10b677-ade1-46ea-9fc8-101cb943d56e,"Census Tract 92, Milwaukee County, Wisconsin",-87.978,43.062,55,79,55079009200,WI
cb57a10c-293a-4ea9-bd99-b02f626ecc83,"Census Tract 9702, Dunn County, Wisconsin",-91.947,44.985,55,33,55033970200,WI
cb5a0578-5b7a-4c7b-9260-a43e6f9dd12c,"Census Tract 80, Milwaukee County, Wisconsin",-87.902,43.069,55,79,55079008000,WI
cb6939f3-099e-405b-b3ed-2c0ef6dd5230,"Census Tract 125, Milwaukee County, Wisconsin",-87.97,43.039,55,79,55079012500,WI
cb6bff5b-ddee-4056-88dc-65ca88d7de6c,"Census Tract 1008, Jefferson County, Wisconsin",-88.633,42.98,55,55,55055100800,WI
cb720084-51f0-4568-a133-30b6ad7e6874,"Census Tract 9704, Lafayette County, Wisconsin",-90.388,42.57,55,65,55065970400,WI
cb7b6c38-961c-4df1-ae83-bfead5762eea,"Census Tract 9502, Washburn County, Wisconsin",-91.816,45.864,55,129,55129950200,WI
cb84e79a-3469-4b59-817a-3ee1c862f78c,"Census Tract 9604, Grant County, Wisconsin",-90.858,42.967,55,43,55043960400,WI
cbd209ca-6b58-4014-bd01-b35fac413d59,"Census Tract 9601, Taylor County, Wisconsin",-90.298,45.353,55,119,55119960100,WI
cbe2d423-b994-403e-b35a-2c4272afa034,"Census Tract 4201.03, Washington County, Wisconsin",-88.183,43.392,55,131,55131420103,WI
cbe2d423-b994-403e-b35a-2c4272afa034,"Census Tract 4201.07, Washington County, Wisconsin",-88.183,43.392,55,131,55131420107,WI
cbfab855-e77b-40bc-bcf2-dd3ebdc4707d,"Census Tract 9508, Ashland County, Wisconsin",-90.86,46.603,55,3,55003950800,WI
cc0a4db5-bef8-4c5c-a2ff-0c5768494d76,"Census Tract 9614, Marinette County, Wisconsin",-87.63,45.082,55,75,55075961400,WI
cc1cf8e8-f1b0-4a7f-8e93-8b0b579e9a12,"Census Tract 9608, Polk County, Wisconsin",-92.704,45.322,55,95,55095960800,WI
cc261180-ec5c-4ac0-9fbe-eae61caae4e0,"Census Tract 9611, Portage County, Wisconsin",-89.572,44.506,55,97,55097961100,WI
cc28157e-ce3e-4614-8de0-a0f0219ba6eb,"Census Tract 9509, Monroe County, Wisconsin",-90.829,43.89,55,81,55081950900,WI
cc28cc3d-0a47-4700-98f0-d443d7627e1c,"Census Tract 9702, Columbia County, Wisconsin",-89.309,43.494,55,21,55021970200,WI
cc38724a-c1ad-4f1c-a944-4fedfa5bcb41,"Census Tract 1902, Florence County, Wisconsin",-88.114,45.785,55,37,55037190200,WI
cc4af04c-52dc-4b18-9079-8113cf59e538,"Census Tract 9701, Richland County, Wisconsin",-90.429,43.539,55,103,55103970100,WI
cc708f6b-a98f-4165-a0f2-b401cb5112ea,"Census Tract 9606, Vernon County, Wisconsin",-91.097,43.658,55,123,55123960600,WI
cc70a8ec-d3b7-4b15-8676-220dbf940b18,"Census Tract 9704, Richland County, Wisconsin",-90.387,43.335,55,103,55103970400,WI
ccaa383d-0b0f-449a-9980-cd6f091d0098,"Census Tract 6602.02, Ozaukee County, Wisconsin",-87.985,43.252,55,89,55089660202,WI
ccad7720-e47b-4ad4-835b-f2ad54c1ada9,"Census Tract 1009, Waupaca County, Wisconsin",-88.746,44.394,55,135,55135100900,WI
ccbc275f-7d31-4ede-89ca-3e3c076c2db7,"Census Tract 2038.04, Waukesha County, Wisconsin",-88.382,43.003,55,133,55133203804,WI
ccc67f6a-d5d3-462f-b6c7-6dabae6356f1,"Census Tract 9608, Dodge County, Wisconsin",-88.838,43.462,55,27,55027960800,WI
ccd3deed-c992-464d-acd1-2fe74c8b00f6,"Census Tract 205.03, Brown County, Wisconsin",-88.079,44.557,55,9,55009020503,WI
ccd3deed-c992-464d-acd1-2fe74c8b00f6,"Census Tract 205.05, Brown County, Wisconsin",-88.079,44.557,55,9,55009020505,WI
ccf505b9-0e8c-4b12-af07-db3f7fc378ab,"Census Tract 1006, Juneau County, Wisconsin",-90.264,43.684,55,57,55057100600,WI
ccfa925d-5a92-46cc-8527-2cd35a3089d9,"Census Tract 501.02, Milwaukee County, Wisconsin",-87.967,43.163,55,79,55079050102,WI
ccfa925d-5a92-46cc-8527-2cd35a3089d9,"Census Tract 501.04, Milwaukee County, Wisconsin",-87.967,43.163,55,79,55079050104,WI
cd022ff7-ca7a-4a49-9a61-e1e29c1e7e1b,"Census Tract 9601, Portage County, Wisconsin",-89.264,44.54,55,97,55097960100,WI
cd05cd8b-8840-4820-8896-43b26a81a9b4,"Census Tract 10, Rock County, Wisconsin",-89.006,42.671,55,105,55105001000,WI
cd0a4026-5711-423f-8cb4-ec88a37a4cf6,"Census Tract 1007, Sawyer County, Wisconsin",-91.307,45.796,55,113,55113100700,WI
cd1530ba-3482-416a-a910-6580e78f8a36,"Census Tract 131, Dane County, Wisconsin",-89.748,43.138,55,25,55025013100,WI
cd2986ca-e969-4052-81a7-4bf4983aaa3f,"Census Tract 1, Eau Claire County, Wisconsin",-91.134,44.695,55,35,55035000100,WI
cd35bc63-9298-4107-99e4-e8e3625f552f,"Census Tract 9602, Grant County, Wisconsin",-90.705,43.135,55,43,55043960200,WI
cd465601-6672-43e1-9150-c39808607eac,"Census Tract 1002, Trempealeau County, Wisconsin",-91.47,44.575,55,121,55121100200,WI
cd65e852-5518-4682-8ae0-e44352a26466,"Census Tract 9604, Marquette County, Wisconsin",-89.467,43.708,55,77,55077960400,WI
cd779b4b-b7b4-4424-9301-ec3afbc573b9,"Census Tract 1603, Milwaukee County, Wisconsin",-87.856,42.854,55,79,55079160300,WI
cda427be-0c9b-4f9a-b1eb-ff25b2f3ed6d,"Census Tract 109, Chippewa County, Wisconsin",-90.948,44.963,55,17,55017010900,WI
cdb2eb6e-0336-4a5c-b44a-383befe4f4e8,"Census Tract 9601, Jackson County, Wisconsin",-90.801,44.174,55,53,55053960100,WI
cdbdaee0-f2b6-49b8-9558-ecb0a1ca337e,"Census Tract 1009, Oconto County, Wisconsin",-87.943,44.949,55,83,55083100900,WI
cdc12631-8af8-435b-83e3-3cae49f1812e,"Census Tract 26.02, Kenosha County, Wisconsin",-87.915,42.564,55,59,55059002602,WI
cdc3c45a-6d71-4081-8a2b-ed1b200cabbd,"Census Tract 110.01, Chippewa County, Wisconsin",-91.164,45.05,55,17,55017011001,WI
cdc3c45a-6d71-4081-8a2b-ed1b200cabbd,"Census Tract 110, Chippewa County, Wisconsin",-91.164,45.05,55,17,55017011000,WI
cdca725d-811d-46bd-b086-1b5c2006acc5,"Census Tract 1804, Milwaukee County, Wisconsin",-87.855,42.938,55,79,55079180400,WI
cdfb2381-839e-4938-803e-33f3724571dc,"Census Tract 9603, Pierce County, Wisconsin",-92.621,44.852,55,93,55093960300,WI
ce2baa9c-8e77-40ad-8b05-4b2387b82365,"Census Tract 9604, Pierce County, Wisconsin",-92.627,44.86,55,93,55093960400,WI
ce327f53-e84b-4f56-92a4-2cbf683ab62f,"Census Tract 9603, Grant County, Wisconsin",-90.656,42.984,55,43,55043960300,WI
ce62c573-1156-4f1d-8991-77e4f226986e,"Census Tract 1205.01, St. Croix County, Wisconsin",-92.599,45.068,55,109,55109120501,WI
ce75566a-5d16-4abb-abbd-3933d44981eb,"Census Tract 133.01, Dane County, Wisconsin",-89.315,43.253,55,25,55025013301,WI
ce8eab72-8654-48a6-95fa-9d885e4d3707,"Census Tract 1.01, Milwaukee County, Wisconsin",-88.004,43.19,55,79,55079000101,WI
cea6cbfb-2d7f-4fb3-ba2e-e5f85649865a,"Census Tract 113.01, Sheboygan County, Wisconsin",-87.795,43.63,55,117,55117011301,WI
cea6cbfb-2d7f-4fb3-ba2e-e5f85649865a,"Census Tract 113, Sheboygan County, Wisconsin",-87.795,43.63,55,117,55117011300,WI
cec159bd-dfb0-4a7e-a1f4-d5166fb5d85a,"Census Tract 56, Milwaukee County, Wisconsin",-88.022,43.073,55,79,55079005600,WI
cede324b-242a-4324-9eac-18c63730bc1e,"Census Tract 9606, Langlade County, Wisconsin",-89.157,45.143,55,67,55067960600,WI
cf085048-1d9f-4f27-85a9-75f84648d962,"Census Tract 13, Brown County, Wisconsin",-88.01,44.507,55,9,55009001300,WI
cf1d3f7a-7faa-4074-9134-6f1f134fd9ca,"Census Tract 9602, Portage County, Wisconsin",-89.761,44.59,55,97,55097960200,WI
cf29e472-39fc-40bb-89cf-9d0498635a2a,"Census Tract 21, Racine County, Wisconsin",-88.111,42.684,55,101,55101002100,WI
cf3368ff-2ac8-4de5-bfa1-f68512fe8fcf,"Census Tract 12.01, Marathon County, Wisconsin",-89.66,44.825,55,73,55073001201,WI
cf3368ff-2ac8-4de5-bfa1-f68512fe8fcf,"Census Tract 12.04, Marathon County, Wisconsin",-89.66,44.825,55,73,55073001204,WI
cf3d4896-6d88-4414-9d13-20af70727875,"Census Tract 132.02, Dane County, Wisconsin",-89.352,43.207,55,25,55025013202,WI
cf3d4896-6d88-4414-9d13-20af70727875,"Census Tract 132, Dane County, Wisconsin",-89.352,43.207,55,25,55025013200,WI
cf3e1e61-52f6-4b72-9777-10296ee5d1b3,"Census Tract 1003, Waupaca County, Wisconsin",-89.131,44.509,55,135,55135100300,WI
cf6aae90-6e36-4a3a-af0a-be00a6c1752e,"Census Tract 9604, Rusk County, Wisconsin",-91.11,45.343,55,107,55107960400,WI
cf801da6-d015-467e-99bf-5bbe8f76a7f2,"Census Tract 32, Rock County, Wisconsin",-88.828,42.789,55,105,55105003200,WI
cf8a8434-02b8-4ed2-9b9f-37b6a0a10b06,"Census Tract 11, Winnebago County, Wisconsin",-88.572,44.013,55,139,55139001100,WI
cf91b681-cbe9-4e99-ba79-86e2eaffd416,"Census Tract 9616, Dodge County, Wisconsin",-88.57,43.334,55,27,55027961600,WI
cfa8d36c-4527-4f01-a4d5-6ed2781ba9c9,"Census Tract 2036.02, Waukesha County, Wisconsin",-88.329,43.083,55,133,55133203602,WI
cfb082de-4010-4d15-929d-546a6efdb7a1,"Census Tract 2012.03, Waukesha County, Wisconsin",-88.129,43.033,55,133,55133201203,WI
cfc46b51-f9bf-4c67-9d4f-b77e9e50cd21,"Census Tract 9706, Burnett County, Wisconsin",-92.115,45.799,55,13,55013970600,WI
cfc6405e-173a-4ff7-900c-96e61db47b53,"Census Tract 42, Milwaukee County, Wisconsin",-87.943,43.095,55,79,55079004200,WI
cfcf5fc8-aba6-4b5c-b17a-eb0ec7368ceb,"Census Tract 1007, Waupaca County, Wisconsin",-89.054,44.366,55,135,55135100700,WI
cfe5f93a-0113-470a-9752-5300f13c3c61,"Census Tract 9602, Taylor County, Wisconsin",-90.494,45.218,55,119,55119960200,WI
cff23450-0766-4c76-a6e5-0da5398ad089,"Census Tract 2038.03, Waukesha County, Wisconsin",-88.373,42.965,55,133,55133203803,WI
cff7d30a-8d95-49c6-9640-5e834ecf8c56,"Census Tract 3, Kenosha County, Wisconsin",-87.823,42.605,55,59,55059000300,WI
d0083e30-4aee-4b1c-a115-688fd0d64f2a,"Census Tract 25, Dane County, Wisconsin",-89.329,43.118,55,25,55025002500,WI
d00ad753-4860-48d0-a9ee-10a6b463c94e,"Census Tract 125.05, Outagamie County, Wisconsin",-88.437,44.304,55,87,55087012505,WI
d00d449d-c95c-4fe8-a68f-4d256da52763,"Census Tract 9602, Dodge County, Wisconsin",-88.562,43.582,55,27,55027960200,WI
d01c79b8-6bc0-482c-b5de-1e43377aa877,"Census Tract 111, Chippewa County, Wisconsin",-91.443,45.153,55,17,55017011100,WI
d04996e5-b132-470e-a16f-2c245caa6f0b,"Census Tract 9501, Forest County, Wisconsin",-88.696,45.794,55,41,55041950100,WI
d04a1b2f-82d0-45ea-8b01-09437249787b,"Census Tract 9507, Monroe County, Wisconsin",-90.355,43.877,55,81,55081950700,WI
d08d5cfc-34fb-4d33-9593-919927ab149a,"Census Tract 9506, Clark County, Wisconsin",-90.501,44.633,55,19,55019950600,WI
d094e0b1-8a68-4b12-a3f8-433e948f30f8,"Census Tract 9603, Taylor County, Wisconsin",-90.727,45.076,55,119,55119960300,WI
d09a9ab6-1059-4d45-87f9-68448da3538a,"Census Tract 7, Winnebago County, Wisconsin",-88.55,44.021,55,139,55139000700,WI
d0a8c529-4b2d-4026-8635-d1ff8af78bcd,"Census Tract 26, Milwaukee County, Wisconsin",-87.957,43.102,55,79,55079002600,WI
d0e847ef-1cd2-466c-ae54-46dfbd328f2d,"Census Tract 9706, Burnett County, Wisconsin",-92.094,45.829,55,13,55013970600,WI
d0e88c9e-4552-4ca2-a995-7e448868f7ce,"Census Tract 19, Marathon County, Wisconsin",-89.964,44.922,55,73,55073001900,WI
d0f99ee4-ab9c-4da6-8849-46d933f873f6,"Census Tract 13.02, Rock County, Wisconsin",-88.971,42.692,55,105,55105001302,WI
d0fbb515-f0be-4bb2-8cba-a1bd53926e0f,"Census Tract 5.03, Dane County, Wisconsin",-89.492,43.02,55,25,55025000503,WI
d0fbb515-f0be-4bb2-8cba-a1bd53926e0f,"Census Tract 5.05, Dane County, Wisconsin",-89.492,43.02,55,25,55025000505,WI
d14d2f41-fc0a-4634-b2aa-043f3b71e08d,"Census Tract 1207, St. Croix County, Wisconsin",-92.173,44.954,55,109,55109120700,WI
d16057fb-e020-4869-b7f7-e372be91e6e9,"Census Tract 9611, Marinette County, Wisconsin",-87.752,45.054,55,75,55075961100,WI
d170de93-6bd5-4ee0-8f9a-1e13735415d2,"Census Tract 26.01, Rock County, Wisconsin",-89.011,42.537,55,105,55105002601,WI
d19116db-b13f-4dfc-bf0c-82288f692f96,"Census Tract 9601, Polk County, Wisconsin",-92.186,45.572,55,95,55095960100,WI
d19db1e1-ef03-4615-a8c9-56dc338c68e4,"Census Tract 9602, Crawford County, Wisconsin",-91.052,43.247,55,23,55023960200,WI
d19fb4d8-36dc-4545-b31a-3603d1aa8e21,"Census Tract 9504, Ashland County, Wisconsin",-90.906,46.579,55,3,55003950400,WI
d1affc72-208a-434f-b15a-7aa527182d2a,"Census Tract 17, Marathon County, Wisconsin",-89.235,44.784,55,73,55073001700,WI
d1bbefd2-0f27-463f-bfd0-7cb2de2ff31b,"Census Tract 1008, Sawyer County, Wisconsin",-90.833,45.887,55,113,55113100800,WI
d1d48ad5-077b-43fc-a7ca-72c4fb5e1ded,"Census Tract 6, Dane County, Wisconsin",-89.459,43.028,55,25,55025000600,WI
d1ed8a00-6a13-4b56-94aa-dfbbaf72cca4,"Census Tract 2013, Waukesha County, Wisconsin",-88.136,42.993,55,133,55133201300,WI
d200608f-8de1-4668-a080-fbd4ef2debcc,"Census Tract 32, Rock County, Wisconsin",-88.849,42.697,55,105,55105003200,WI
d2082e95-c4d6-40ce-a1c9-b150638205d6,"Census Tract 6501.02, Ozaukee County, Wisconsin",-87.989,43.299,55,89,55089650102,WI
d20d2bbb-e2dc-49bc-9753-f207f5c5f409,"Census Tract 207, Douglas County, Wisconsin",-92.133,46.717,55,31,55031020700,WI
d23c2c6e-5b3d-4429-a96c-5565631570e3,"Census Tract 20.01, Brown County, Wisconsin",-87.966,44.488,55,9,55009002001,WI
d258d2d8-4471-4ad1-9f3f-0738dc4cc61a,"Census Tract 1006, Oconto County, Wisconsin",-88.426,45.082,55,83,55083100600,WI
d2835ba4-fc7b-4ec9-b345-e905a3e7648c,"Census Tract 17.03, Racine County, Wisconsin",-87.893,42.726,55,101,55101001703,WI
d28e14f8-b745-4fde-8a8d-a1b214ad2222,"Census Tract 9, Barron County, Wisconsin",-92.095,45.363,55,5,55005000900,WI
d2aec45b-f121-4124-96a8-b8345b92ddb0,"Census Tract 1805, Milwaukee County, Wisconsin",-87.878,42.944,55,79,55079180500,WI
d2b319b2-fd83-4226-be1d-54662214458d,"Census Tract 1008, Jefferson County, Wisconsin",-88.589,43.015,55,55,55055100800,WI
d2d8222b-22ca-45fb-a9f7-5bf30df04665,"Census Tract 7, Eau Claire County, Wisconsin",-91.483,44.795,55,35,55035000700,WI
d2dd0101-d87f-43c0-a2ac-474220c35a50,"Census Tract 16, Marathon County, Wisconsin",-89.427,45.004,55,73,55073001600,WI
d3002e15-0c10-45f6-a3c6-493f95c0519a,"Census Tract 4.06, Dane County, Wisconsin",-89.518,43.049,55,25,55025000406,WI
d301609e-4630-4f13-9a06-0415f3749c2a,"Census Tract 9603, Jackson County, Wisconsin",-91.096,44.461,55,53,55053960300,WI
d30e87cb-b7c2-4c6a-a682-f7f3ad9e259a,"Census Tract 106.01, Sheboygan County, Wisconsin",-87.814,43.73,55,117,55117010601,WI
d318d509-a4f9-4552-8dc7-653ed2d059c5,"Census Tract 9709, Columbia County, Wisconsin",-89.543,43.347,55,21,55021970900,WI
d31a8e6b-ce43-4535-b89c-240d29b317ae,"Census Tract 9502, Pepin County, Wisconsin",-92.149,44.44,55,91,55091950200,WI
d31b1354-649f-46f7-89d0-67457c57465f,"Census Tract 1206.01, St. Croix County, Wisconsin",-92.406,45.079,55,109,55109120601,WI
d31b1354-649f-46f7-89d0-67457c57465f,"Census Tract 1206, St. Croix County, Wisconsin",-92.406,45.079,55,109,55109120600,WI
d31e14e9-5b77-4f8f-8488-c87006ac14b1,"Census Tract 11, Sauk County, Wisconsin",-90.113,43.424,55,111,55111001100,WI
d33640ab-e026-41e2-ab0b-26e99e8f3bce,"Census Tract 11.02, La Crosse County, Wisconsin",-91.216,43.773,55,63,55063001102,WI
d35c9995-352f-4775-afe1-9e5bfb4a981c,"Census Tract 1802, Iron County, Wisconsin",-90.414,46.491,55,51,55051180200,WI
d3632075-c6cf-49a2-9b28-64108e276df3,"Census Tract 9400, Outagamie County, Wisconsin",-88.254,44.476,55,87,55087940000,WI
d3716720-b81b-4d33-84be-028b1c2762b3,"Census Tract 9601, Vernon County, Wisconsin",-90.337,43.654,55,123,55123960100,WI
d371784c-ed95-4eca-90cc-89acc822a343,"Census Tract 4301, Washington County, Wisconsin",-88.336,43.42,55,131,55131430100,WI
d3721efb-3741-4834-afeb-2eac654bb8a3,"Census Tract 2043.01, Waukesha County, Wisconsin",-88.493,43.119,55,133,55133204301,WI
d379fbf1-dfa1-4dba-a3e7-90b26c378baf,"Census Tract 103, Wood County, Wisconsin",-90.172,44.665,55,141,55141010300,WI
d380491b-0240-460a-9835-a8867bb5031b,"Census Tract 10.01, Racine County, Wisconsin",-87.837,42.713,55,101,55101001001,WI
d3833e3d-6f36-4fa1-b08a-02d3ecf531c6,"Census Tract 74, Milwaukee County, Wisconsin",-87.881,43.075,55,79,55079007400,WI
d3a22319-71bc-4798-b64b-590b2cba744e,"Census Tract 9605, Dodge County, Wisconsin",-88.903,43.566,55,27,55027960500,WI
d3c0129f-f8f6-479f-bfc9-65372f95fdbe,"Census Tract 6.02, Barron County, Wisconsin",-91.732,45.503,55,5,55005000602,WI
d3c0129f-f8f6-479f-bfc9-65372f95fdbe,"Census Tract 6, Barron County, Wisconsin",-91.732,45.503,55,5,55005000600,WI
d3ca7c91-8c05-4b64-8d7e-91af2a188754,"Census Tract 21, Dane County, Wisconsin",-89.355,43.097,55,25,55025002100,WI
d3cb0746-7817-4b06-a905-108c6d318a9f,"Census Tract 9605, Crawford County, Wisconsin",-91.141,43.06,55,23,55023960500,WI
d4032dfd-ad59-46af-8ba4-7c3213102b29,"Census Tract 1205.02, St. Croix County, Wisconsin",-92.536,45.123,55,109,55109120502,WI
d403c463-fae8-45d4-8981-ae227dd237b8,"Census Tract 108, La Crosse County, Wisconsin",-91.036,43.786,55,63,55063010800,WI
d41d6b86-5d05-407d-a378-d70397a820eb,"Census Tract 9706, Dunn County, Wisconsin",-92.02,44.697,55,33,55033970600,WI
d425c389-dd9d-48df-8c0a-49ae866ce47c,"Census Tract 9603, Waushara County, Wisconsin",-89.236,44.17,55,137,55137960300,WI
d43f34e6-273f-4c59-b259-2d88eb2f52db,"Census Tract 203.06, Calumet County, Wisconsin",-88.303,44.197,55,15,55015020306,WI
d43fe636-5baf-43ac-992b-1851c5f77c4b,"Census Tract 4201.04, Washington County, Wisconsin",-88.223,43.416,55,131,55131420104,WI
d468f6b3-6a21-4ef7-b5cd-d66e74deb716,"Census Tract 3, Barron County, Wisconsin",-91.97,45.496,55,5,55005000300,WI
d46b6ebd-4259-4bef-b1a4-dea3ead6530a,"Census Tract 8, Brown County, Wisconsin",-88.024,44.514,55,9,55009000800,WI
d48db93b-fc98-48e6-817c-06783d6f38ee,"Census Tract 9601, Rusk County, Wisconsin",-90.994,45.482,55,107,55107960100,WI
d49d3e73-24d0-4b75-9fee-8758e4b06ce1,"Census Tract 108, Wood County, Wisconsin",-90.127,44.439,55,141,55141010800,WI
d4b80503-ef07-4667-8afa-cf42435e0a37,"Census Tract 9400.01, Brown County, Wisconsin",-88.156,44.499,55,9,55009940001,WI
d4c02422-5c60-4643-8114-a5c2e4555386,"Census Tract 1008, Sawyer County, Wisconsin",-91.115,45.795,55,113,55113100800,WI
d4cc6cc5-6fe3-4ab2-8187-6da1dab67f76,"Census Tract 1005, Juneau County, Wisconsin",-90.074,43.797,55,57,55057100500,WI
d4de337d-22a4-463c-9e73-5c215614c45d,"Census Tract 6, Racine County, Wisconsin",-87.807,42.718,55,101,55101000600,WI
d4ef2a29-30be-4e9d-a4a9-c2cc94724055,"Census Tract 6503, Ozaukee County, Wisconsin",-88.006,43.322,55,89,55089650300,WI
d4f19163-6b89-4efe-a6ec-8c95c26a45ab,"Census Tract 9502, Pepin County, Wisconsin",-92.16,44.456,55,91,55091950200,WI
d4fcad50-364b-451a-a6a0-ecf13bb92d62,"Census Tract 9601, Marinette County, Wisconsin",-88.009,45.782,55,75,55075960100,WI
d50fa9d0-c3c0-4679-af02-fa66344b8cb7,"Census Tract 2015.03, Waukesha County, Wisconsin",-88.072,42.985,55,133,55133201503,WI
d51f1132-381e-4456-8024-e4815f5d380a,"Census Tract 9509, Monroe County, Wisconsin",-90.75,43.754,55,81,55081950900,WI
d528b2ae-6d86-4d83-97cb-0ce76b9b1113,"Census Tract 118, Dane County, Wisconsin",-89.058,43.165,55,25,55025011800,WI
d55124b3-f723-4084-abd9-8e4bb9f6c2e0,"Census Tract 107, Wood County, Wisconsin",-90.181,44.612,55,141,55141010700,WI
d55952da-6db6-4ee6-9b52-361e0cab10e5,"Census Tract 9607, Marinette County, Wisconsin",-88.162,45.31,55,75,55075960700,WI
d56f462d-cbe3-4752-98aa-196ef603a579,"Census Tract 1, Barron County, Wisconsin",-91.601,45.592,55,5,55005000100,WI
d58d6d1b-64cc-4c5c-8375-df2ab612d553,"Census Tract 9706, Columbia County, Wisconsin",-89.523,43.473,55,21,55021970600,WI
d5a3f604-6193-48fe-9c8b-eaf48bce1c27,"Census Tract 1004, Juneau County, Wisconsin",-90.168,43.882,55,57,55057100400,WI
d5a4a7ac-80aa-4046-86ce-d03e6060408c,"Census Tract 14, Marathon County, Wisconsin",-89.79,44.974,55,73,55073001400,WI
d5a5d1bf-1b7c-4faa-975b-362b4b987032,"Census Tract 9701, Richland County, Wisconsin",-90.396,43.51,55,103,55103970100,WI
d5a92311-2aff-4811-86c8-fd69849c67b2,"Census Tract 9601, Grant County, Wisconsin",-90.431,42.968,55,43,55043960100,WI
d5ab9407-48b7-498f-9f91-76b2379fafd1,"Census Tract 107, Outagamie County, Wisconsin",-88.37,44.244,55,87,55087010700,WI
d5b9670e-a53b-4891-bd41-46bf9602cd1f,"Census Tract 1602.02, Milwaukee County, Wisconsin",-87.901,42.876,55,79,55079160202,WI
d5c910c6-591d-4993-953d-e091c6eafbf3,"Census Tract 128, Dane County, Wisconsin",-89.74,43.01,55,25,55025012800,WI
d5d0e8f6-b2be-43bc-b995-44ffadc67ce2,"Census Tract 1003, Waupaca County, Wisconsin",-89.131,44.506,55,135,55135100300,WI
d5e27519-3383-4042-9a5c-32c3ef20df52,"Census Tract 1006, Green Lake County, Wisconsin",-88.943,43.711,55,47,55047100600,WI
d5e8c859-1373-4ade-a427-fded07120135,"Census Tract 23, Kenosha County, Wisconsin",-87.854,42.547,55,59,55059002300,WI
d5ebc94d-3a76-4c9f-a7a1-4a4bec0e7812,"Census Tract 4.09, Dane County, Wisconsin",-89.505,43.032,55,25,55025000409,WI
d6051957-1880-448f-8faa-22e4cad883c9,"Census Tract 10, Walworth County, Wisconsin",-88.371,42.654,55,127,55127001000,WI
d61be9cf-a041-48c5-a0f0-ca3d86fae4e4,"Census Tract 9, Sheboygan County, Wisconsin",-87.736,43.737,55,117,55117000900,WI
d61c0366-4d9d-4d92-a7a5-0dd0d856e2cb,"Census Tract 2, Eau Claire County, Wisconsin",-91.125,44.83,55,35,55035000200,WI
