"state","census_tract","year","polling_locations_total","polling_locations_removed_since_last_general","polling_locations_added_since_last_general","est_total_population","population_density","percentage_race_white","percentage_race_black_african_american"
"SC","Census Tract 33",2022,2,0,0,3717,1992,"0.189","0.721"
"SC","Census Tract 34",2022,1,0,0,5264,1860,"0.345","0.445"
"SC","Census Tract 35",2022,0,0,0,3467,3344,"0.912","0.039"
"SC","Census Tract 36",2022,0,0,0,3051,4486,"0.683","0.206"
"SC","Census Tract 37",2022,1,0,0,3269,3431,"0.193","0.773"
"SC","Census Tract 38",2022,1,0,0,4109,3963,"0.097","0.846"
"SC","Census Tract 39",2022,3,1,0,4726,1446,"0.444","0.484"
"SC","Census Tract 40",2022,0,0,0,2527,3998,"0.054","0.887"
"SC","Census Tract 43",2022,2,0,0,2432,3747,"0.085","0.891"
"SC","Census Tract 44",2022,3,0,0,2452,1210,"0.256","0.728"
"SC","Census Tract 46.07",2022,1,0,0,5795,2159,"0.917","0.025"
"SC","Census Tract 46.09",2022,2,0,0,8885,1031,"0.805","0.154"
"SC","Census Tract 46.10",2022,1,0,0,4892,703,"0.902","0.073"
"SC","Census Tract 46.12",2022,1,0,0,7973,3360,"0.844","0.018"
"SC","Census Tract 46.13",2022,0,0,0,1764,1061,"0.92","0.051"
"SC","Census Tract 46.14",2022,2,0,0,7188,1075,"0.844","0.089"
"SC","Census Tract 46.15",2022,0,0,0,5600,1369,"0.985","0"
"SC","Census Tract 46.16",2022,0,1,0,8394,1621,"0.838","0.141"
"SC","Census Tract 46.17",2022,0,0,0,8539,1006,"0.914","0.022"
"SC","Census Tract 46.18",2022,2,0,2,7111,1274,"0.838","0.069"
"SC","Census Tract 46.19",2022,0,0,0,5204,2531,"0.887","0.11"
"SC","Census Tract 46.20",2022,1,0,0,4577,714,"0.9","0.033"
"SC","Census Tract 46.21",2022,0,0,0,5673,2358,"0.949","0.048"
"SC","Census Tract 46.22",2022,1,0,0,5331,3082,"0.848","0.129"
"SC","Census Tract 47.01",2022,2,0,0,6359,2909,"0.881","0.072"
"SC","Census Tract 47.02",2022,1,0,0,2031,2424,"0.896","0.018"
"SC","Census Tract 48",2022,1,0,0,2220,863,"0.977","0.002"
"SC","Census Tract 49.01",2022,2,0,0,1804,1488,"0.985","0"
"SC","Census Tract 49.02",2022,0,0,0,2514,780,"0.954","0"
"SC","Census Tract 50.01",2022,0,0,0,1403,13,"0.574","0.4"
"SC","Census Tract 50.02",2022,0,0,0,3475,20,"0.412","0.581"
"SC","Census Tract 51",2022,2,0,1,1153,2409,"0.748","0.189"
"SC","Census Tract 53",2022,3,0,0,3068,6104,"0.412","0.547"
"SC","Census Tract 54",2022,0,0,0,2405,858,"0.202","0.786"
"SC","Census Tract 55",2022,0,0,0,1549,649,"0.239","0.729"
"SC","Census Tract 56.01",2022,1,0,0,8585,1360,"0.743","0.19"
"SC","Census Tract 56.02",2022,0,0,0,6156,1155,"0.796","0.148"
"SC","Census Tract 57.01",2022,0,1,0,5684,2013,"0.789","0.149"
"SC","Census Tract 57.02",2022,0,0,0,3921,334,"0.801","0.089"
"SC","Census Tract 58",2022,2,0,1,7848,209,"0.603","0.323"
"SC","Census Tract 59",2022,0,0,0,6677,6333,"0.747","0.198"
"SC","Census Tract 9901",2022,0,0,0,0,0,"0","0"
"SC","Census Tract 9701.01",2022,1,1,1,3815,161,"0.902","0.05"
"SC","Census Tract 9701.02",2022,1,0,0,4433,118,"0.895","0.024"
"SC","Census Tract 9702.01",2022,2,0,0,3228,243,"0.593","0.197"
"SC","Census Tract 9702.03",2022,0,0,0,2716,148,"0.535","0.426"
"SC","Census Tract 9702.04",2022,0,0,0,5193,246,"0.799","0.078"
"SC","Census Tract 9703.01",2022,1,0,0,4122,1050,"0.457","0.451"
"SC","Census Tract 9703.02",2022,1,0,0,4343,570,"0.513","0.46"
"SC","Census Tract 9704.01",2022,2,0,0,3347,110,"0.822","0.111"
"SC","Census Tract 9704.03",2022,0,0,0,3466,210,"0.869","0.077"
"SC","Census Tract 9704.04",2022,0,0,0,2594,67,"0.963","0.017"
"SC","Census Tract 9705.01",2022,0,0,0,2514,337,"0.785","0.212"
"SC","Census Tract 9705.02",2022,3,1,0,4789,979,"0.376","0.542"
"SC","Census Tract 9705.03",2022,1,0,0,1150,76,"1","0"
"SC","Census Tract 9706.01",2022,3,0,0,4864,227,"0.817","0.151"
"SC","Census Tract 9706.02",2022,3,0,0,2480,44,"0.975","0.003"
"SC","Census Tract 9707",2022,3,1,1,3150,41,"0.856","0.062"
"SC","Census Tract 201",2022,1,0,0,1736,1277,"0.415","0.548"
"SC","Census Tract 202",2022,3,0,0,3334,1677,"0.439","0.549"
"SC","Census Tract 203",2022,2,0,0,3614,990,"0.209","0.788"
"SC","Census Tract 204",2022,1,0,0,3030,64,"0.599","0.377"
"SC","Census Tract 205",2022,2,1,1,2772,21,"0.738","0.217"
"SC","Census Tract 206.01",2022,2,0,0,2235,18,"0.726","0.234"
"SC","Census Tract 206.02",2022,3,0,0,4155,59,"0.694","0.281"
"SC","Census Tract 207",2022,1,0,0,2072,46,"0.726","0.194"
"SC","Census Tract 208",2022,3,0,0,5210,77,"0.744","0.241"
"SC","Census Tract 209",2022,1,0,0,1978,24,"0.706","0.201"
"SC","Census Tract 210",2022,2,0,0,2137,285,"0.55","0.381"
"SC","Census Tract 9501.01",2022,1,0,0,4566,85,"0.592","0.347"
"SC","Census Tract 9501.02",2022,2,0,0,4133,132,"0.502","0.412"
"SC","Census Tract 9502",2022,2,0,0,5003,50,"0.641","0.267"
"SC","Census Tract 9503",2022,3,0,0,2567,35,"0.707","0.273"
"SC","Census Tract 9504.01",2022,1,1,1,2722,59,"0.767","0.208"
"SC","Census Tract 9504.02",2022,1,0,0,3983,63,"0.683","0.293"
"SC","Census Tract 9505.01",2022,1,0,0,2069,65,"0.461","0.502"
"SC","Census Tract 9505.03",2022,0,0,0,2100,272,"0.474","0.49"
"SC","Census Tract 9505.04",2022,0,0,0,3660,338,"0.74","0.185"
"SC","Census Tract 9506.01",2022,0,0,0,2449,31,"0.64","0.355"
"SC","Census Tract 9506.02",2022,0,0,0,3004,99,"0.415","0.533"
"SC","Census Tract 9507.01",2022,0,0,0,2925,33,"0.818","0.108"
"SC","Census Tract 9507.02",2022,0,0,0,1794,34,"0.579","0.26"
"SC","Census Tract 9508",2022,1,0,0,2680,21,"0.687","0.21"
"SC","Census Tract 9601",2022,2,0,0,3378,65,"0.725","0.257"
"SC","Census Tract 9602.01",2022,3,0,0,1696,24,"0.628","0.364"
"SC","Census Tract 9603",2022,2,0,0,2022,23,"0.492","0.433"
"SC","Census Tract 9604",2022,2,0,1,2459,48,"0.387","0.519"
"SC","Census Tract 9605",2022,4,0,1,4195,111,"0.289","0.675"
"SC","Census Tract 9606",2022,2,0,0,2714,31,"0.368","0.556"
"SC","Census Tract 9607.01",2022,0,0,0,3776,142,"0.51","0.413"
"SC","Census Tract 9607.02",2022,0,0,0,1207,32,"0.83","0.134"
"SC","Census Tract 9607.03",2022,1,0,0,3254,190,"0.762","0.164"
"SC","Census Tract 9608.01",2022,3,0,0,3050,41,"0.235","0.751"
"SC","Census Tract 9608.02",2022,1,0,0,2789,44,"0.462","0.522"
"SC","Census Tract 9800",2022,0,0,0,1073,10223,"0.34","0.633"
"SC","Census Tract 9701",2022,2,1,1,1812,22,"0.404","0.571"
"SC","Census Tract 9702",2022,1,1,0,1505,12,"0.774","0.128"
"SC","Census Tract 9703.01",2022,1,1,1,4299,43,"0.605","0.252"
"SC","Census Tract 9703.02",2022,0,0,0,1742,18,"0.179","0.584"
"SC","Census Tract 9704.01",2022,4,0,0,3974,27,"0.648","0.342"
"SC","Census Tract 9704.02",2022,2,0,0,3961,252,"0.733","0.252"
"SC","Census Tract 9705.01",2022,0,0,0,2449,1109,"0.279","0.693"
"SC","Census Tract 9705.02",2022,0,0,0,2188,579,"0.545","0.358"
"SC","Census Tract 9706.01",2022,1,0,0,4612,99,"0.591","0.345"
"SC","Census Tract 9706.02",2022,0,0,0,2809,58,"0.346","0.654"
"SC","Census Tract 9707.01",2022,0,0,0,3720,64,"0.767","0.173"
"SC","Census Tract 9707.02",2022,0,0,0,3349,40,"0.548","0.242"
"SC","Census Tract 9708",2022,3,0,0,2100,9,"0.625","0.374"
"SC","Census Tract 9901",2022,0,0,0,0,0,"0","0"
"SC","Census Tract 101",2022,2,0,0,2918,26,"0.465","0.518"
"SC","Census Tract 102",2022,3,0,0,5159,98,"0.774","0.17"
"SC","Census Tract 103",2022,2,0,0,5167,333,"0.733","0.246"
"SC","Census Tract 104",2022,2,0,0,5695,130,"0.858","0.125"
"SC","Census Tract 105",2022,1,0,0,2529,1559,"0.671","0.3"
"SC","Census Tract 106",2022,3,0,0,4263,277,"0.392","0.56"
"SC","Census Tract 107",2022,2,0,0,2605,1074,"0.007","0.983"
"SC","Census Tract 108",2022,2,0,0,2552,57,"0.493","0.507"
"SC","Census Tract 109.01",2022,0,0,0,4303,193,"0.551","0.398"
"SC","Census Tract 109.02",2022,0,0,0,2669,68,"0.622","0.317"
"SC","Census Tract 110",2022,1,0,0,2685,320,"0.543","0.395"
"SC","Census Tract 111",2022,2,1,1,1930,1660,"0.438","0.536"
"SC","Census Tract 112.01",2022,0,0,0,1879,1224,"0.464","0.45"
"SC","Census Tract 112.02",2022,0,0,0,2192,356,"0.469","0.527"
"SC","Census Tract 113.01",2022,0,0,0,2712,161,"0.59","0.4"
"SC","Census Tract 113.02",2022,0,0,0,2346,41,"0.668","0.308"
"SC","Census Tract 114",2022,2,0,0,4507,460,"0.237","0.749"
"SC","Census Tract 115",2022,2,0,0,4117,69,"0.562","0.431"
"SC","Census Tract 116",2022,3,0,1,3205,63,"0.586","0.408"
"SC","Census Tract 9701",2022,4,1,0,3371,50,"0.491","0.412"
"SC","Census Tract 9702",2022,4,0,0,4728,96,"0.465","0.453"
"SC","Census Tract 9703.01",2022,0,0,0,2660,773,"0.774","0.205"
"SC","Census Tract 9703.02",2022,1,0,0,2347,62,"0.262","0.728"
"SC","Census Tract 9704.01",2022,2,0,1,2613,248,"0.262","0.55"
"SC","Census Tract 9704.02",2022,0,0,0,1721,497,"0.171","0.793"
"SC","Census Tract 9705",2022,4,1,1,3846,40,"0.595","0.325"
"SC","Census Tract 9706.01",2022,0,0,0,3033,30,"0.404","0.596"
"SC","Census Tract 9706.02",2022,0,0,0,4208,118,"0.524","0.444"
"SC","Census Tract 101",2022,2,0,0,2576,31,"0.528","0.456"
"SC","Census Tract 102",2022,3,1,1,4433,72,"0.495","0.483"
"SC","Census Tract 103.01",2022,1,0,0,2044,29,"0.591","0.299"
"SC","Census Tract 103.02",2022,0,0,0,4533,51,"0.623","0.339"
"SC","Census Tract 104",2022,2,0,0,6866,83,"0.541","0.326"
"SC","Census Tract 105.01",2022,0,0,0,6517,465,"0.752","0.167"
"SC","Census Tract 105.03",2022,0,0,0,5945,679,"0.844","0.112"
"SC","Census Tract 105.05",2022,3,0,0,6648,2089,"0.794","0.121"
"SC","Census Tract 105.06",2022,0,0,0,2435,1830,"0.876","0.098"
"SC","Census Tract 105.07",2022,0,0,0,2421,1683,"0.724","0.253"
"SC","Census Tract 105.08",2022,1,0,1,4178,1211,"0.734","0.217"
"SC","Census Tract 106.03",2022,2,1,1,7453,1133,"0.827","0.117"
"SC","Census Tract 106.04",2022,1,0,0,5693,1759,"0.622","0.224"
"SC","Census Tract 106.06",2022,2,0,1,2007,1678,"0.841","0.126"
"SC","Census Tract 106.07",2022,0,0,0,4751,3464,"0.767","0.135"
"SC","Census Tract 106.08",2022,0,0,0,3279,2682,"0.841","0.076"
"SC","Census Tract 107",2022,3,1,1,6068,2234,"0.545","0.353"
"SC","Census Tract 108.01",2022,2,0,0,6960,66,"0.858","0.127"
"SC","Census Tract 108.07",2022,1,1,0,5360,2397,"0.674","0.169"
"SC","Census Tract 108.08",2022,2,0,0,5940,2482,"0.748","0.163"
"SC","Census Tract 108.09",2022,0,0,0,3903,3014,"0.729","0.201"
"SC","Census Tract 108.13",2022,2,0,0,10690,3668,"0.527","0.439"
"SC","Census Tract 108.14",2022,0,0,0,5738,2995,"0.804","0.132"
"SC","Census Tract 108.15",2022,0,0,0,2537,4037,"0.544","0.364"
"SC","Census Tract 108.17",2022,1,0,1,6318,2946,"0.604","0.232"
"SC","Census Tract 108.18",2022,2,1,1,8239,2479,"0.413","0.429"
"SC","Census Tract 108.19",2022,1,0,0,4862,1882,"0.641","0.281"
"SC","Census Tract 108.20",2022,1,0,0,7006,2847,"0.615","0.317"
"SC","Census Tract 108.21",2022,0,0,0,2834,2882,"0.544","0.304"
"SC","Census Tract 108.22",2022,0,0,0,3685,3542,"0.629","0.192"
"SC","Census Tract 108.23",2022,0,0,0,8261,3559,"0.389","0.275"
"SC","Census Tract 9702.01",2022,2,0,0,1919,13,"0.652","0.339"
"SC","Census Tract 9702.03",2022,1,1,1,2477,24,"0.524","0.357"
"SC","Census Tract 9702.04",2022,1,0,0,4391,107,"0.36","0.572"
"SC","Census Tract 9703",2022,3,0,0,4676,74,"0.506","0.446"
"SC","Census Tract 9704",2022,2,0,0,3262,66,"0.494","0.469"
"SC","Census Tract 9705.01",2022,0,0,0,3957,155,"0.664","0.255"
"SC","Census Tract 9705.02",2022,1,0,0,5256,82,"0.921","0.038"
"SC","Census Tract 9601",2022,4,0,0,1858,13,"0.166","0.833"
"SC","Census Tract 9602",2022,4,0,0,3334,15,"0.448","0.516"
"SC","Census Tract 9603.01",2022,0,0,0,3908,45,"0.411","0.567"
"SC","Census Tract 9603.02",2022,0,0,0,2550,32,"0.613","0.234"
"SC","Census Tract 9604.01",2022,1,0,0,3839,1442,"0.266","0.734"
"SC","Census Tract 9604.02",2022,0,0,0,1869,82,"0.419","0.581"
"SC","Census Tract 9605.01",2022,0,0,0,2377,42,"0.478","0.507"
"SC","Census Tract 9605.02",2022,0,0,0,1451,18,"0.278","0.646"
"SC","Census Tract 1.01",2022,0,0,0,3966,427,"0.653","0.209"
"SC","Census Tract 1.02",2022,1,0,0,5769,1244,"0.812","0.163"
"SC","Census Tract 2.01",2022,3,0,0,2613,470,"0.704","0.161"
"SC","Census Tract 2.02",2022,3,0,0,8108,2163,"0.593","0.366"
"SC","Census Tract 3",2022,4,0,0,4640,353,"0.127","0.819"
"SC","Census Tract 4",2022,2,0,0,4687,79,"0.491","0.375"
"SC","Census Tract 5.01",2022,0,0,0,2663,180,"0.54","0.427"
"SC","Census Tract 5.02",2022,0,0,0,4024,337,"0.385","0.554"
"SC","Census Tract 6",2022,1,0,0,5544,1501,"0.632","0.298"
"SC","Census Tract 7",2022,1,1,0,2849,1253,"0.074","0.91"
"SC","Census Tract 8",2022,2,0,0,4098,1735,"0.008","0.988"
"SC","Census Tract 9",2022,1,0,0,4131,1907,"0.008","0.989"
"SC","Census Tract 10",2022,2,0,1,1705,1771,"0.533","0.388"
"SC","Census Tract 11",2022,1,0,0,4366,2311,"0.491","0.389"
"SC","Census Tract 12",2022,3,0,0,3188,1545,"0.926","0.03"
"SC","Census Tract 13",2022,1,0,0,3667,2441,"0.637","0.295"
"SC","Census Tract 14",2022,3,0,0,8178,2544,"0.698","0.264"
"SC","Census Tract 15.03",2022,0,0,0,4002,349,"0.578","0.367"
"SC","Census Tract 15.04",2022,1,0,0,5877,291,"0.629","0.345"
"SC","Census Tract 15.05",2022,2,0,0,3552,212,"0.594","0.277"
"SC","Census Tract 15.06",2022,1,0,0,2287,110,"0.548","0.431"
"SC","Census Tract 16.01",2022,1,0,0,6656,583,"0.377","0.555"
"SC","Census Tract 16.02",2022,1,0,0,4841,80,"0.72","0.242"
"SC","Census Tract 17",2022,2,0,0,2253,34,"0.452","0.479"
"SC","Census Tract 18",2022,3,1,1,3227,41,"0.606","0.366"
"SC","Census Tract 19.01",2022,1,0,0,2286,34,"0.64","0.341"
"SC","Census Tract 19.02",2022,2,1,2,3837,151,"0.576","0.411"
"SC","Census Tract 20",2022,2,0,0,3856,73,"0.455","0.541"
"SC","Census Tract 22.02",2022,2,0,0,3889,242,"0.337","0.61"
"SC","Census Tract 22.03",2022,0,0,0,2992,257,"0.167","0.72"
"SC","Census Tract 22.04",2022,1,0,1,785,583,"0.331","0.641"
"SC","Census Tract 23",2022,3,0,0,3644,67,"0.799","0.105"
"SC","Census Tract 24",2022,3,0,0,3084,52,"0.554","0.399"
"SC","Census Tract 25",2022,2,1,1,2906,53,"0.616","0.343"
"SC","Census Tract 26",2022,1,0,0,3106,113,"0.302","0.692"
"SC","Census Tract 9801",2022,0,0,0,0,0,"0","0"
"SC","Census Tract 9201",2022,3,0,0,4326,48,"0.575","0.424"
"SC","Census Tract 9202.02",2022,1,0,0,1964,45,"0.603","0.356"
"SC","Census Tract 9202.03",2022,0,0,0,1866,49,"0.862","0.134"
"SC","Census Tract 9202.04",2022,1,1,1,2700,535,"0.337","0.659"
"SC","Census Tract 9203.01",2022,1,0,0,4711,60,"0.491","0.509"
"SC","Census Tract 9203.02",2022,4,1,1,2623,418,"0.558","0.42"
"SC","Census Tract 9204",2022,4,0,1,3471,19,"0.288","0.682"
"SC","Census Tract 9205.02",2022,1,0,0,4155,310,"0.9","0.056"
"SC","Census Tract 9205.04",2022,2,0,0,5099,411,"0.903","0.073"
"SC","Census Tract 9205.06",2022,1,0,1,2918,554,"0.979","0"
"SC","Census Tract 9205.07",2022,0,0,0,4273,1184,"0.678","0.161"
"SC","Census Tract 9205.08",2022,0,0,0,3028,66,"0.919","0.033"
"SC","Census Tract 9205.09",2022,0,0,0,1736,522,"0.884","0"
"SC","Census Tract 9205.10",2022,1,0,0,1912,684,"0.88","0"
"SC","Census Tract 9205.11",2022,0,0,0,3843,1324,"0.923","0.026"
"SC","Census Tract 9206.01",2022,2,0,1,4400,606,"0.265","0.687"
"SC","Census Tract 9206.02",2022,0,0,0,1742,135,"0.628","0.371"
"SC","Census Tract 9207.01",2022,0,0,0,1779,75,"0.762","0.233"
"SC","Census Tract 9207.02",2022,1,0,0,2713,453,"0.69","0.239"
"SC","Census Tract 9208",2022,2,0,0,3733,16,"0.257","0.703"
"SC","Census Tract 9901",2022,0,0,0,0,0,"0","0"
"SC","Census Tract 1",2022,1,0,0,2713,4566,"0.669","0.234"
"SC","Census Tract 2",2022,1,0,1,1539,2967,"0.856","0.047"
"SC","Census Tract 4",2022,1,0,0,1492,3003,"0.752","0.194"
"SC","Census Tract 5",2022,2,0,1,1444,3532,"0.528","0.392"
"SC","Census Tract 7",2022,0,2,0,2923,2949,"0.573","0.321"
"SC","Census Tract 8",2022,1,0,1,1210,3470,"0.274","0.61"
"SC","Census Tract 9",2022,0,0,0,1104,3018,"0.444","0.534"
"SC","Census Tract 10",2022,1,0,0,2363,4113,"0.851","0.11"
"SC","Census Tract 11.01",2022,2,0,0,4068,2301,"0.849","0.02"
"SC","Census Tract 11.02",2022,0,0,0,2189,4183,"0.909","0.034"
"SC","Census Tract 12.03",2022,0,0,0,2561,5216,"0.816","0.061"
"SC","Census Tract 12.04",2022,2,0,0,2568,2843,"0.728","0.235"
"SC","Census Tract 12.05",2022,1,0,0,1189,2357,"0.627","0.254"
"SC","Census Tract 13.02",2022,1,0,0,1386,2093,"0.913","0.034"
"SC","Census Tract 14",2022,0,0,0,3611,2248,"0.883","0.084"
"SC","Census Tract 15.01",2022,1,0,0,4844,3962,"0.902","0.035"
"SC","Census Tract 15.02",2022,1,1,0,2634,2614,"0.105","0.853"
"SC","Census Tract 16",2022,1,0,0,5086,1687,"0.835","0.058"
"SC","Census Tract 17",2022,1,0,0,3950,1738,"0.585","0.143"
"SC","Census Tract 18.03",2022,0,0,0,4105,2991,"0.783","0.081"
"SC","Census Tract 18.04",2022,3,0,0,4888,3027,"0.81","0.114"
"SC","Census Tract 18.05",2022,2,0,0,5246,2346,"0.912","0.043"
"SC","Census Tract 18.07",2022,3,0,0,5525,2934,"0.789","0.089"
"SC","Census Tract 18.08",2022,1,0,0,4042,1891,"0.662","0.184"
"SC","Census Tract 18.09",2022,1,0,0,3015,4317,"0.779","0.144"
"SC","Census Tract 18.10",2022,1,0,0,3559,5748,"0.483","0.204"
"SC","Census Tract 19",2022,1,0,0,7126,1330,"0.842","0.155"
"SC","Census Tract 20.01",2022,0,0,0,2774,1833,"0.09","0.726"
"SC","Census Tract 20.03",2022,1,0,0,5440,1408,"0.198","0.572"
"SC","Census Tract 20.05",2022,2,0,0,5154,2156,"0.348","0.393"
"SC","Census Tract 21.03",2022,1,0,0,3303,1139,"0.625","0.267"
"SC","Census Tract 21.04",2022,0,0,0,1782,3362,"0.385","0.486"
"SC","Census Tract 21.05",2022,0,0,0,2345,2824,"0.594","0.334"
"SC","Census Tract 21.06",2022,1,0,0,3104,2912,"0.474","0.264"
"SC","Census Tract 21.07",2022,0,0,0,2342,1640,"0.57","0.382"
"SC","Census Tract 21.08",2022,1,0,0,1442,2634,"0.559","0.362"
"SC","Census Tract 22.02",2022,2,0,0,2817,2462,"0.519","0.258"
"SC","Census Tract 22.03",2022,0,0,0,4129,4639,"0.535","0.09"
"SC","Census Tract 22.04",2022,0,0,0,2836,2749,"0.743","0.056"
"SC","Census Tract 23.01",2022,2,0,0,4069,2055,"0.609","0.124"
"SC","Census Tract 23.02",2022,0,0,0,3724,3696,"0.563","0.233"
"SC","Census Tract 23.03",2022,0,0,0,1943,2068,"0.494","0.318"
"SC","Census Tract 23.04",2022,0,0,0,3028,1649,"0.376","0.496"
"SC","Census Tract 24.03",2022,1,0,0,4547,164,"0.943","0.033"
"SC","Census Tract 24.04",2022,1,0,0,3984,64,"0.977","0.014"
"SC","Census Tract 24.05",2022,0,0,0,7424,495,"0.921","0.034"
"SC","Census Tract 24.06",2022,0,0,0,2127,686,"0.887","0.021"
"SC","Census Tract 25.03",2022,3,0,0,11418,1440,"0.775","0.063"
"SC","Census Tract 25.04",2022,1,1,1,1640,2032,"0.603","0.264"
"SC","Census Tract 25.05",2022,1,0,0,3693,2737,"0.635","0.208"
"SC","Census Tract 25.06",2022,2,0,0,4111,930,"0.876","0.047"
"SC","Census Tract 25.07",2022,2,0,0,4555,1356,"0.834","0.1"
"SC","Census Tract 26.02",2022,2,0,0,4672,2988,"0.718","0.095"
"SC","Census Tract 26.04",2022,1,0,0,5410,1363,"0.662","0.123"
"SC","Census Tract 26.06",2022,1,0,0,6166,608,"0.849","0.103"
"SC","Census Tract 26.09",2022,4,0,0,7078,3322,"0.84","0.111"
"SC","Census Tract 26.10",2022,0,0,0,3063,1903,"0.691","0.173"
"SC","Census Tract 26.11",2022,3,0,0,5199,763,"0.796","0.102"
"SC","Census Tract 26.12",2022,0,0,0,8827,2674,"0.685","0.055"
"SC","Census Tract 26.13",2022,0,0,0,1581,2515,"0.92","0.011"
"SC","Census Tract 27.01",2022,2,0,0,4249,366,"0.956","0.014"
"SC","Census Tract 27.03",2022,0,1,0,5344,1022,"0.851","0.049"
"SC","Census Tract 27.04",2022,0,0,0,2633,2578,"0.794","0.168"
"SC","Census Tract 28.04",2022,1,0,0,2173,1956,"0.96","0.004"
"SC","Census Tract 28.05",2022,1,0,0,4752,1312,"0.713","0.122"
"SC","Census Tract 28.11",2022,2,0,0,9731,2121,"0.638","0.16"
"SC","Census Tract 28.12",2022,2,0,0,6806,1749,"0.724","0.172"
"SC","Census Tract 28.13",2022,1,0,0,4849,1523,"0.822","0.035"
"SC","Census Tract 28.14",2022,1,1,0,6093,1382,"0.854","0.041"
"SC","Census Tract 28.15",2022,2,0,0,7486,2935,"0.825","0.089"
"SC","Census Tract 28.17",2022,0,0,0,4459,2462,"0.935","0"
"SC","Census Tract 28.18",2022,0,0,0,3081,2747,"0.676","0.076"
"SC","Census Tract 28.19",2022,1,0,1,4977,1344,"0.705","0.195"
"SC","Census Tract 28.20",2022,1,0,1,2411,739,"0.568","0.08"
"SC","Census Tract 28.21",2022,0,0,0,5525,2468,"0.789","0.094"
"SC","Census Tract 28.22",2022,0,0,0,7712,1879,"0.663","0.134"
"SC","Census Tract 29.01",2022,2,0,0,6638,1161,"0.549","0.346"
"SC","Census Tract 29.03",2022,4,0,1,7566,1993,"0.628","0.212"
"SC","Census Tract 29.04",2022,1,0,0,6213,1582,"0.591","0.334"
"SC","Census Tract 29.05",2022,1,0,0,4894,1583,"0.671","0.243"
"SC","Census Tract 30.05",2022,1,1,1,3230,1104,"0.557","0.346"
"SC","Census Tract 30.08",2022,3,1,0,7617,1889,"0.807","0.114"
"SC","Census Tract 30.09",2022,2,1,1,9194,624,"0.883","0.061"
"SC","Census Tract 30.10",2022,2,1,1,8256,1663,"0.823","0.107"
"SC","Census Tract 30.11",2022,3,1,2,6809,1785,"0.803","0.145"
"SC","Census Tract 30.12",2022,0,1,0,5176,3471,"0.686","0.228"
"SC","Census Tract 30.13",2022,2,0,0,8251,2063,"0.633","0.309"
"SC","Census Tract 30.14",2022,2,0,0,5528,1111,"0.765","0.152"
"SC","Census Tract 30.16",2022,1,0,1,4839,757,"0.68","0.197"
"SC","Census Tract 30.17",2022,0,0,0,5331,2674,"0.666","0.245"
"SC","Census Tract 31.01",2022,2,0,0,8033,1177,"0.583","0.286"
"SC","Census Tract 31.03",2022,0,0,0,2535,200,"0.841","0.156"
"SC","Census Tract 31.04",2022,1,0,1,3050,175,"0.899","0.018"
"SC","Census Tract 32.02",2022,1,0,0,3611,65,"0.847","0.066"
"SC","Census Tract 32.03",2022,0,0,0,3582,184,"0.757","0.195"
"SC","Census Tract 32.04",2022,0,0,0,2198,156,"0.666","0.019"
"SC","Census Tract 33.01",2022,1,0,0,6847,388,"0.756","0.196"
"SC","Census Tract 33.03",2022,2,0,0,5406,270,"0.485","0.391"
"SC","Census Tract 33.04",2022,1,0,0,8205,654,"0.463","0.435"
"SC","Census Tract 34.01",2022,2,0,0,927,169,"0.388","0.439"
"SC","Census Tract 35",2022,1,0,0,2580,381,"0.419","0.454"
"SC","Census Tract 36.01",2022,1,0,0,5579,1010,"0.595","0.194"
"SC","Census Tract 36.02",2022,1,0,0,2634,834,"0.219","0.587"
"SC","Census Tract 37.01",2022,2,0,0,6106,546,"0.624","0.127"
"SC","Census Tract 37.04",2022,1,0,0,4310,3791,"0.473","0.175"
"SC","Census Tract 37.05",2022,1,0,0,2281,928,"0.605","0.149"
"SC","Census Tract 37.06",2022,1,0,0,3476,2064,"0.403","0.306"
"SC","Census Tract 37.07",2022,0,0,0,3671,2358,"0.572","0.217"
"SC","Census Tract 38.02",2022,3,0,0,4576,821,"0.842","0.061"
"SC","Census Tract 38.03",2022,1,0,0,4500,1362,"0.863","0.056"
"SC","Census Tract 38.04",2022,0,0,0,2611,1657,"0.932","0.027"
"SC","Census Tract 39.02",2022,1,0,0,4072,281,"0.932","0.032"
"SC","Census Tract 39.03",2022,1,0,0,5021,250,"0.851","0.048"
"SC","Census Tract 39.05",2022,0,0,0,4156,456,"0.812","0.154"
"SC","Census Tract 39.06",2022,1,0,1,2721,1292,"0.662","0.273"
"SC","Census Tract 40.01",2022,2,0,0,3591,240,"0.83","0.019"
"SC","Census Tract 40.03",2022,0,0,0,3878,202,"0.87","0.07"
"SC","Census Tract 40.04",2022,0,0,0,1865,36,"0.99","0.004"
"SC","Census Tract 41.01",2022,2,0,0,3553,188,"0.915","0.015"
"SC","Census Tract 41.02",2022,0,0,0,1107,16,"0.967","0.015"
"SC","Census Tract 42",2022,2,0,0,2381,2454,"0.796","0.134"
"SC","Census Tract 43",2022,2,0,0,4109,3320,"0.221","0.725"
"SC","Census Tract 44",2022,1,0,1,2076,964,"0.565","0.366"
