localityid,location_name_clean,r3latitude,r3longitude,state,base_year,change_year,geom,change_type
1d96ff34-65ff-4af6-9e61-e0da04bf6c88,MITFORD VFD,34.535,-80.943,SC,2020,2018 - 2020,0101000020E61000003108AC1C5A3C54C014AE47E17A444140,no_change
1d96ff34-65ff-4af6-9e61-e0da04bf6c88,MITFORD VFD,34.535,-80.943,SC,2022,2020 - 2022,0101000020E61000003108AC1C5A3C54C014AE47E17A444140,no_change
1d99a412-c587-4d7a-8c17-1f1e5f6b01af,WOODRIDGE FIRE DEPARTMENT,33.510,-81.904,SC,2014,2012 - 2014,0101000020E610000060E5D022DB7954C0E17A14AE47C14040,no_change
1d99a412-c587-4d7a-8c17-1f1e5f6b01af,WOODRIDGE FIRE DEPARTMENT,33.510,-81.904,SC,2016,2014 - 2016,0101000020E610000060E5D022DB7954C0E17A14AE47C14040,removed
1db78a50-655e-4f6d-b8e7-e0b6c11f36e5,MURRELLS INLET COMMUNITY CENTER,33.552,-79.045,SC,2014,2012 - 2014,0101000020E61000007B14AE47E1C253C02DB29DEFA7C64040,no_change
1db78a50-655e-4f6d-b8e7-e0b6c11f36e5,MURRELLS INLET COMMUNITY CENTER,33.552,-79.045,SC,2016,2014 - 2016,0101000020E61000007B14AE47E1C253C02DB29DEFA7C64040,no_change
1db78a50-655e-4f6d-b8e7-e0b6c11f36e5,MURRELLS INLET COMMUNITY CENTER,33.552,-79.045,SC,2018,2016 - 2018,0101000020E61000007B14AE47E1C253C02DB29DEFA7C64040,no_change
1db78a50-655e-4f6d-b8e7-e0b6c11f36e5,MURRELLS INLET COMMUNITY CENTER,33.552,-79.045,SC,2020,2018 - 2020,0101000020E61000007B14AE47E1C253C02DB29DEFA7C64040,no_change
1db78a50-655e-4f6d-b8e7-e0b6c11f36e5,MURRELLS INLET COMMUNITY CENTER,33.552,-79.045,SC,2022,2020 - 2022,0101000020E61000007B14AE47E1C253C02DB29DEFA7C64040,no_change
1dc642e4-34c2-49f1-89c2-15b4e7065344,SHAW HEIGHTS ELEMENTARY SCHOOL,33.986,-80.482,SC,2014,2012 - 2014,0101000020E6100000022B8716D91E54C091ED7C3F35FE4040,no_change
1dc642e4-34c2-49f1-89c2-15b4e7065344,SHAW HEIGHTS ELEMENTARY SCHOOL,33.986,-80.482,SC,2016,2014 - 2016,0101000020E6100000022B8716D91E54C091ED7C3F35FE4040,no_change
1dc642e4-34c2-49f1-89c2-15b4e7065344,SHAW HEIGHTS ELEMENTARY SCHOOL,33.986,-80.482,SC,2018,2016 - 2018,0101000020E6100000022B8716D91E54C091ED7C3F35FE4040,no_change
1dc642e4-34c2-49f1-89c2-15b4e7065344,SHAW HEIGHTS ELEMENTARY SCHOOL,33.986,-80.482,SC,2020,2018 - 2020,0101000020E6100000022B8716D91E54C091ED7C3F35FE4040,no_change
1dc642e4-34c2-49f1-89c2-15b4e7065344,SHAW HEIGHTS ELEMENTARY SCHOOL,33.986,-80.482,SC,2022,2020 - 2022,0101000020E6100000022B8716D91E54C091ED7C3F35FE4040,no_change
1de832bf-911c-4c98-ada9-11f2d5eabfa4,CONNECTION BUILDING (CATAWBA BAPTIST CH),34.907,-80.966,SC,2018,2016 - 2018,0101000020E6100000E7FBA9F1D23D54C06ABC749318744140,added
1de832bf-911c-4c98-ada9-11f2d5eabfa4,CONNECTION BUILDING (CATAWBA BAPTIST CH),34.907,-80.966,SC,2020,2018 - 2020,0101000020E6100000E7FBA9F1D23D54C06ABC749318744140,no_change
1de832bf-911c-4c98-ada9-11f2d5eabfa4,CONNECTION BUILDING (CATAWBA BAPTIST CH),34.907,-80.966,SC,2022,2020 - 2022,0101000020E6100000E7FBA9F1D23D54C06ABC749318744140,no_change
1e181ddb-a0b4-44ce-b070-1df9cfca8bb8,CITY OF PICKENS MAINT BUILDING (E PICKENS),34.885,-82.701,SC,2022,2020 - 2022,0101000020E6100000BE9F1A2FDDAC54C0E17A14AE47714140,no_change
1e181ddb-a0b4-44ce-b070-1df9cfca8bb8,CITY OF PICKENS MAINTENANCE BUILDING,34.885,-82.701,SC,2018,2016 - 2018,0101000020E6100000BE9F1A2FDDAC54C0E17A14AE47714140,added
1e181ddb-a0b4-44ce-b070-1df9cfca8bb8,CITY OF PICKENS MAINTENANCE BUILDING,34.885,-82.701,SC,2020,2018 - 2020,0101000020E6100000BE9F1A2FDDAC54C0E17A14AE47714140,no_change
1e211c4d-b008-4f20-9bb9-c1cbbcf35bc0,PAWLEYS SWAMP BAPTIST CHURCH,33.757,-79.185,SC,2014,2012 - 2014,0101000020E6100000A4703D0AD7CB53C037894160E5E04040,no_change
1e211c4d-b008-4f20-9bb9-c1cbbcf35bc0,PAWLEYS SWAMP BAPTIST CHURCH,33.757,-79.185,SC,2016,2014 - 2016,0101000020E6100000A4703D0AD7CB53C037894160E5E04040,no_change
1e211c4d-b008-4f20-9bb9-c1cbbcf35bc0,PAWLEYS SWAMP BAPTIST CHURCH,33.757,-79.185,SC,2018,2016 - 2018,0101000020E6100000A4703D0AD7CB53C037894160E5E04040,no_change
1e211c4d-b008-4f20-9bb9-c1cbbcf35bc0,PAWLEYS SWAMP BAPTIST CHURCH,33.757,-79.185,SC,2020,2018 - 2020,0101000020E6100000A4703D0AD7CB53C037894160E5E04040,no_change
1e211c4d-b008-4f20-9bb9-c1cbbcf35bc0,PAWLEYS SWAMP BAPTIST CHURCH,33.757,-79.185,SC,2022,2020 - 2022,0101000020E6100000A4703D0AD7CB53C037894160E5E04040,no_change
1e404caf-f2af-4071-ab3b-4598efc247fe,GOLD HILL AME ZION CHURCH,34.909,-80.847,SC,2016,2014 - 2016,0101000020E610000091ED7C3F353654C03108AC1C5A744140,added
1e404caf-f2af-4071-ab3b-4598efc247fe,GOLD HILL AME ZION CHURCH,34.909,-80.847,SC,2018,2016 - 2018,0101000020E610000091ED7C3F353654C03108AC1C5A744140,no_change
1e404caf-f2af-4071-ab3b-4598efc247fe,GOLD HILL AME ZION CHURCH,34.909,-80.847,SC,2020,2018 - 2020,0101000020E610000091ED7C3F353654C03108AC1C5A744140,no_change
1e404caf-f2af-4071-ab3b-4598efc247fe,GOLD HILL AME ZION CHURCH,34.909,-80.847,SC,2022,2020 - 2022,0101000020E610000091ED7C3F353654C03108AC1C5A744140,no_change
1e6d4afd-5380-4423-876f-0cf0fea79790,CENTER FIRE SUBSTATION,33.613,-81.722,SC,2014,2012 - 2014,0101000020E610000091ED7C3F356E54C05839B4C876CE4040,no_change
1e6d4afd-5380-4423-876f-0cf0fea79790,CENTER FIRE SUBSTATION,33.613,-81.722,SC,2016,2014 - 2016,0101000020E610000091ED7C3F356E54C05839B4C876CE4040,no_change
1e6d4afd-5380-4423-876f-0cf0fea79790,CENTER FIRE SUBSTATION,33.613,-81.722,SC,2018,2016 - 2018,0101000020E610000091ED7C3F356E54C05839B4C876CE4040,no_change
1e6d4afd-5380-4423-876f-0cf0fea79790,CENTER FIRE SUBSTATION,33.613,-81.722,SC,2020,2018 - 2020,0101000020E610000091ED7C3F356E54C05839B4C876CE4040,no_change
1e6d4afd-5380-4423-876f-0cf0fea79790,CENTER FIRE SUBSTATION,33.613,-81.722,SC,2022,2020 - 2022,0101000020E610000091ED7C3F356E54C05839B4C876CE4040,no_change
1ee49224-d4c4-4faf-beb7-7f7bc39216bb,MARION BAPTIST CHURCH,33.035,-80.842,SC,2022,2020 - 2022,0101000020E6100000D9CEF753E33554C014AE47E17A844040,added
1f34dc06-d705-4bdc-9580-efa1af46c177,IVA CIVIC CENTER,34.306,-82.667,SC,2014,2012 - 2014,0101000020E6100000A69BC420B0AA54C0BA490C022B274140,no_change
1f34dc06-d705-4bdc-9580-efa1af46c177,IVA CIVIC CENTER,34.306,-82.667,SC,2016,2014 - 2016,0101000020E6100000A69BC420B0AA54C0BA490C022B274140,no_change
1f34dc06-d705-4bdc-9580-efa1af46c177,IVA CIVIC CENTER,34.306,-82.667,SC,2018,2016 - 2018,0101000020E6100000A69BC420B0AA54C0BA490C022B274140,no_change
1f34dc06-d705-4bdc-9580-efa1af46c177,IVA CIVIC CENTER,34.306,-82.667,SC,2020,2018 - 2020,0101000020E6100000A69BC420B0AA54C0BA490C022B274140,no_change
1f34dc06-d705-4bdc-9580-efa1af46c177,IVA CIVIC CENTER,34.306,-82.667,SC,2022,2020 - 2022,0101000020E6100000A69BC420B0AA54C0BA490C022B274140,no_change
1f7bda78-301e-42fd-85fd-edf3b1b349bb,NINE FORKS BAPTIST CHURCH (NINE FORKS),34.956,-82.560,SC,2014,2012 - 2014,0101000020E6100000A4703D0AD7A354C0EE7C3F355E7A4140,no_change
1f7bda78-301e-42fd-85fd-edf3b1b349bb,NINE FORKS BAPTIST CHURCH (NINE FORKS),34.956,-82.560,SC,2016,2014 - 2016,0101000020E6100000A4703D0AD7A354C0EE7C3F355E7A4140,no_change
1f7bda78-301e-42fd-85fd-edf3b1b349bb,NINE FORKS BAPTIST CHURCH (NINE FORKS),34.956,-82.560,SC,2018,2016 - 2018,0101000020E6100000A4703D0AD7A354C0EE7C3F355E7A4140,no_change
1f7bda78-301e-42fd-85fd-edf3b1b349bb,NINE FORKS BAPTIST CHURCH (NINE FORKS),34.956,-82.560,SC,2020,2018 - 2020,0101000020E6100000A4703D0AD7A354C0EE7C3F355E7A4140,no_change
1f7bda78-301e-42fd-85fd-edf3b1b349bb,NINE FORKS BAPTIST CHURCH (NINE FORKS),34.956,-82.560,SC,2022,2020 - 2022,0101000020E6100000A4703D0AD7A354C0EE7C3F355E7A4140,no_change
2010d713-e212-4ced-a4c9-fcaf84a9dbc5,ALLIGATOR FIRE DEPARTMENT,34.527,-80.148,SC,2014,2012 - 2014,0101000020E6100000B6F3FDD4780954C0FA7E6ABC74434140,no_change
2010d713-e212-4ced-a4c9-fcaf84a9dbc5,ALLIGATOR FIRE DEPARTMENT,34.527,-80.148,SC,2016,2014 - 2016,0101000020E6100000B6F3FDD4780954C0FA7E6ABC74434140,no_change
2010d713-e212-4ced-a4c9-fcaf84a9dbc5,ALLIGATOR FIRE DEPARTMENT,34.527,-80.148,SC,2018,2016 - 2018,0101000020E6100000B6F3FDD4780954C0FA7E6ABC74434140,no_change
2010d713-e212-4ced-a4c9-fcaf84a9dbc5,ALLIGATOR FIRE DEPARTMENT,34.527,-80.148,SC,2020,2018 - 2020,0101000020E6100000B6F3FDD4780954C0FA7E6ABC74434140,no_change
2010d713-e212-4ced-a4c9-fcaf84a9dbc5,ALLIGATOR FIRE DEPARTMENT,34.527,-80.148,SC,2022,2020 - 2022,0101000020E6100000B6F3FDD4780954C0FA7E6ABC74434140,no_change
203be9df-8c1f-4fda-adf1-c8c1478db211,COUNTY VOTER REGISTRATION AND ELECTIONS OFFICE,34.720,-80.770,SC,2022,2020 - 2022,0101000020E6100000E17A14AE473154C05C8FC2F5285C4140,no_change
203be9df-8c1f-4fda-adf1-c8c1478db211,VOTER REGISTRATION OFFICE,34.720,-80.770,SC,2014,2012 - 2014,0101000020E6100000E17A14AE473154C05C8FC2F5285C4140,no_change
203be9df-8c1f-4fda-adf1-c8c1478db211,VOTER REGISTRATION OFFICE,34.720,-80.770,SC,2016,2014 - 2016,0101000020E6100000E17A14AE473154C05C8FC2F5285C4140,removed
203be9df-8c1f-4fda-adf1-c8c1478db211,VOTER REGISTRATION OFFICE,34.720,-80.770,SC,2020,2018 - 2020,0101000020E6100000E17A14AE473154C05C8FC2F5285C4140,added
20532ba6-2357-4257-a7b2-4236401c38af,WHITTAKER ELEMENTARY SCHOOL,33.493,-80.836,SC,2014,2012 - 2014,0101000020E61000002FDD2406813554C0C976BE9F1ABF4040,no_change
20532ba6-2357-4257-a7b2-4236401c38af,WHITTAKER ELEMENTARY SCHOOL,33.493,-80.836,SC,2016,2014 - 2016,0101000020E61000002FDD2406813554C0C976BE9F1ABF4040,no_change
20532ba6-2357-4257-a7b2-4236401c38af,WHITTAKER ELEMENTARY SCHOOL,33.493,-80.836,SC,2018,2016 - 2018,0101000020E61000002FDD2406813554C0C976BE9F1ABF4040,no_change
20532ba6-2357-4257-a7b2-4236401c38af,WHITTAKER ELEMENTARY SCHOOL,33.493,-80.836,SC,2020,2018 - 2020,0101000020E61000002FDD2406813554C0C976BE9F1ABF4040,no_change
20532ba6-2357-4257-a7b2-4236401c38af,WHITTAKER ELEMENTARY SCHOOL,33.493,-80.836,SC,2022,2020 - 2022,0101000020E61000002FDD2406813554C0C976BE9F1ABF4040,no_change
205c55e7-063e-4d45-94ff-8670aa447e2a,STERLING SCHOOL,34.835,-82.370,SC,2014,2012 - 2014,0101000020E610000048E17A14AE9754C07B14AE47E16A4140,added
205c55e7-063e-4d45-94ff-8670aa447e2a,STERLING SCHOOL,34.835,-82.370,SC,2016,2014 - 2016,0101000020E610000048E17A14AE9754C07B14AE47E16A4140,no_change
205c55e7-063e-4d45-94ff-8670aa447e2a,STERLING SCHOOL,34.835,-82.370,SC,2018,2016 - 2018,0101000020E610000048E17A14AE9754C07B14AE47E16A4140,no_change
205c55e7-063e-4d45-94ff-8670aa447e2a,STERLING SCHOOL,34.835,-82.370,SC,2020,2018 - 2020,0101000020E610000048E17A14AE9754C07B14AE47E16A4140,removed
207d5579-c92b-457b-88cc-96d85e0c28de,ANDERSON CHRISTIAN SCHOOL / HOPE FELLOWSHIP,34.557,-82.681,SC,2014,2012 - 2014,0101000020E6100000DD24068195AB54C09EEFA7C64B474140,no_change
207d5579-c92b-457b-88cc-96d85e0c28de,ANDERSON CHRISTIAN SCHOOL / HOPE FELLOWSHIP,34.557,-82.681,SC,2016,2014 - 2016,0101000020E6100000DD24068195AB54C09EEFA7C64B474140,no_change
207d5579-c92b-457b-88cc-96d85e0c28de,ANDERSON CHRISTIAN SCHOOL / HOPE FELLOWSHIP,34.557,-82.681,SC,2018,2016 - 2018,0101000020E6100000DD24068195AB54C09EEFA7C64B474140,no_change
207d5579-c92b-457b-88cc-96d85e0c28de,ANDERSON CHRISTIAN SCHOOL / HOPE FELLOWSHIP,34.557,-82.681,SC,2020,2018 - 2020,0101000020E6100000DD24068195AB54C09EEFA7C64B474140,no_change
207d5579-c92b-457b-88cc-96d85e0c28de,ANDERSON CHRISTIAN SCHOOL / HOPE FELLOWSHIP,34.557,-82.681,SC,2022,2020 - 2022,0101000020E6100000DD24068195AB54C09EEFA7C64B474140,removed
209173cd-370b-4a32-bddd-90a8583ea76d,MT LEBANON UNITED METHODIST CHURCH,34.165,-82.094,SC,2014,2012 - 2014,0101000020E6100000BC749318048654C085EB51B81E154140,no_change
209173cd-370b-4a32-bddd-90a8583ea76d,MT LEBANON UNITED METHODIST CHURCH,34.165,-82.094,SC,2016,2014 - 2016,0101000020E6100000BC749318048654C085EB51B81E154140,no_change
209173cd-370b-4a32-bddd-90a8583ea76d,MT LEBANON UNITED METHODIST CHURCH,34.165,-82.094,SC,2018,2016 - 2018,0101000020E6100000BC749318048654C085EB51B81E154140,no_change
209173cd-370b-4a32-bddd-90a8583ea76d,MT LEBANON UNITED METHODIST CHURCH,34.165,-82.094,SC,2020,2018 - 2020,0101000020E6100000BC749318048654C085EB51B81E154140,no_change
209173cd-370b-4a32-bddd-90a8583ea76d,MT LEBANON UNITED METHODIST CHURCH,34.165,-82.094,SC,2022,2020 - 2022,0101000020E6100000BC749318048654C085EB51B81E154140,no_change
20ca4bf4-a0f0-439e-8839-f0910492614f,HOLY TRINITY LUTHERAN CHURCH,34.517,-82.652,SC,2020,2018 - 2020,0101000020E61000007D3F355EBAA954C01904560E2D424140,added
20ca4bf4-a0f0-439e-8839-f0910492614f,HOLY TRINITY LUTHERAN CHURCH,34.517,-82.652,SC,2022,2020 - 2022,0101000020E61000007D3F355EBAA954C01904560E2D424140,no_change
20ce5249-bcdb-4fc1-9518-be73f7c038a3,SYCAMORE TOWN HALL,33.037,-81.223,SC,2014,2012 - 2014,0101000020E610000083C0CAA1454E54C0DBF97E6ABC844040,no_change
20ce5249-bcdb-4fc1-9518-be73f7c038a3,SYCAMORE TOWN HALL,33.037,-81.223,SC,2016,2014 - 2016,0101000020E610000083C0CAA1454E54C0DBF97E6ABC844040,no_change
20ce5249-bcdb-4fc1-9518-be73f7c038a3,SYCAMORE TOWN HALL,33.037,-81.223,SC,2018,2016 - 2018,0101000020E610000083C0CAA1454E54C0DBF97E6ABC844040,no_change
20ce5249-bcdb-4fc1-9518-be73f7c038a3,SYCAMORE TOWN HALL,33.037,-81.223,SC,2020,2018 - 2020,0101000020E610000083C0CAA1454E54C0DBF97E6ABC844040,no_change
20ce5249-bcdb-4fc1-9518-be73f7c038a3,SYCAMORE TOWN HALL,33.037,-81.223,SC,2022,2020 - 2022,0101000020E610000083C0CAA1454E54C0DBF97E6ABC844040,removed
20d40dab-d5a1-4b98-b4a6-70e78fac9dd0,CHESTNUT OAKS MIDDLE SCHL,33.952,-80.315,SC,2014,2012 - 2014,0101000020E61000005C8FC2F5281454C060E5D022DBF94040,no_change
20d40dab-d5a1-4b98-b4a6-70e78fac9dd0,CHESTNUT OAKS MIDDLE SCHL,33.952,-80.315,SC,2016,2014 - 2016,0101000020E61000005C8FC2F5281454C060E5D022DBF94040,no_change
20d40dab-d5a1-4b98-b4a6-70e78fac9dd0,CHESTNUT OAKS MIDDLE SCHL,33.952,-80.315,SC,2018,2016 - 2018,0101000020E61000005C8FC2F5281454C060E5D022DBF94040,no_change
20d40dab-d5a1-4b98-b4a6-70e78fac9dd0,CHESTNUT OAKS MIDDLE SCHL,33.952,-80.315,SC,2020,2018 - 2020,0101000020E61000005C8FC2F5281454C060E5D022DBF94040,no_change
20d40dab-d5a1-4b98-b4a6-70e78fac9dd0,CHESTNUT OAKS MIDDLE SCHL,33.952,-80.315,SC,2022,2020 - 2022,0101000020E61000005C8FC2F5281454C060E5D022DBF94040,no_change
20ff33af-5c81-427e-9371-cb82304ed516,CARVER-LYON ELEMENTARY,34.020,-81.017,SC,2018,2016 - 2018,0101000020E61000000C022B87164154C0C3F5285C8F024140,added
20ff33af-5c81-427e-9371-cb82304ed516,CARVER-LYON ELEMENTARY,34.020,-81.017,SC,2020,2018 - 2020,0101000020E61000000C022B87164154C0C3F5285C8F024140,no_change
20ff33af-5c81-427e-9371-cb82304ed516,CARVER-LYON ELEMENTARY,34.020,-81.017,SC,2022,2020 - 2022,0101000020E61000000C022B87164154C0C3F5285C8F024140,removed
2103e273-02e8-4a3c-98a9-235eefd982de,BETHLEHEM BAPTIST CHURCH FAMILY LIFE CENTER,34.759,-80.631,SC,2014,2012 - 2014,0101000020E6100000AAF1D24D622854C0FED478E926614140,no_change
2103e273-02e8-4a3c-98a9-235eefd982de,BETHLEHEM BAPTIST CHURCH FAMILY LIFE CENTER,34.759,-80.631,SC,2016,2014 - 2016,0101000020E6100000AAF1D24D622854C0FED478E926614140,no_change
2103e273-02e8-4a3c-98a9-235eefd982de,BETHLEHEM BAPTIST CHURCH FAMILY LIFE CENTER,34.759,-80.631,SC,2018,2016 - 2018,0101000020E6100000AAF1D24D622854C0FED478E926614140,no_change
2103e273-02e8-4a3c-98a9-235eefd982de,BETHLEHEM BAPTIST CHURCH FAMILY LIFE CENTER,34.759,-80.631,SC,2020,2018 - 2020,0101000020E6100000AAF1D24D622854C0FED478E926614140,no_change
2103e273-02e8-4a3c-98a9-235eefd982de,BETHLEHEM BAPTIST CHURCH FAMILY LIFE CENTER,34.759,-80.631,SC,2022,2020 - 2022,0101000020E6100000AAF1D24D622854C0FED478E926614140,no_change
2117d113-3c7a-46a9-9903-41fa3792c55f,BUCKSPORT COMMUNITY CENTER,33.680,-79.110,SC,2014,2012 - 2014,0101000020E6100000D7A3703D0AC753C0D7A3703D0AD74040,no_change
2117d113-3c7a-46a9-9903-41fa3792c55f,BUCKSPORT COMMUNITY CENTER,33.680,-79.110,SC,2016,2014 - 2016,0101000020E6100000D7A3703D0AC753C0D7A3703D0AD74040,no_change
2117d113-3c7a-46a9-9903-41fa3792c55f,BUCKSPORT COMMUNITY CENTER,33.680,-79.110,SC,2018,2016 - 2018,0101000020E6100000D7A3703D0AC753C0D7A3703D0AD74040,no_change
2117d113-3c7a-46a9-9903-41fa3792c55f,BUCKSPORT COMMUNITY CENTER,33.680,-79.110,SC,2020,2018 - 2020,0101000020E6100000D7A3703D0AC753C0D7A3703D0AD74040,no_change
2117d113-3c7a-46a9-9903-41fa3792c55f,BUCKSPORT COMMUNITY CENTER,33.680,-79.110,SC,2022,2020 - 2022,0101000020E6100000D7A3703D0AC753C0D7A3703D0AD74040,no_change
2118299e-fde1-4368-8842-df881f2d0291,GRACE UNITED METHODIST,34.082,-81.148,SC,2014,2012 - 2014,0101000020E6100000B6F3FDD4784954C0D122DBF97E0A4140,added
2118299e-fde1-4368-8842-df881f2d0291,GRACE UNITED METHODIST,34.082,-81.148,SC,2016,2014 - 2016,0101000020E6100000B6F3FDD4784954C0D122DBF97E0A4140,no_change
2118299e-fde1-4368-8842-df881f2d0291,GRACE UNITED METHODIST,34.082,-81.148,SC,2018,2016 - 2018,0101000020E6100000B6F3FDD4784954C0D122DBF97E0A4140,no_change
2118299e-fde1-4368-8842-df881f2d0291,GRACE UNITED METHODIST,34.082,-81.148,SC,2020,2018 - 2020,0101000020E6100000B6F3FDD4784954C0D122DBF97E0A4140,no_change
2118299e-fde1-4368-8842-df881f2d0291,GRACE UNITED METHODIST,34.082,-81.148,SC,2022,2020 - 2022,0101000020E6100000B6F3FDD4784954C0D122DBF97E0A4140,no_change
21324d20-13f5-4edd-aa44-6320ea626fe1,WILDER ELEMENTARY SCHOOL,33.897,-80.342,SC,2014,2012 - 2014,0101000020E6100000D9CEF753E31554C0894160E5D0F24040,no_change
21324d20-13f5-4edd-aa44-6320ea626fe1,WILDER ELEMENTARY SCHOOL,33.897,-80.342,SC,2016,2014 - 2016,0101000020E6100000D9CEF753E31554C0894160E5D0F24040,no_change
21324d20-13f5-4edd-aa44-6320ea626fe1,WILDER ELEMENTARY SCHOOL,33.897,-80.342,SC,2018,2016 - 2018,0101000020E6100000D9CEF753E31554C0894160E5D0F24040,no_change
21324d20-13f5-4edd-aa44-6320ea626fe1,WILDER ELEMENTARY SCHOOL,33.897,-80.342,SC,2020,2018 - 2020,0101000020E6100000D9CEF753E31554C0894160E5D0F24040,no_change
21324d20-13f5-4edd-aa44-6320ea626fe1,WILDER ELEMENTARY SCHOOL,33.897,-80.342,SC,2022,2020 - 2022,0101000020E6100000D9CEF753E31554C0894160E5D0F24040,no_change
21347405-6729-41cf-bf71-22f2b15411f5,BETHLEHEM BAPTIST CHURCH,32.962,-80.542,SC,2014,2012 - 2014,0101000020E6100000A69BC420B02254C04260E5D0227B4040,no_change
21347405-6729-41cf-bf71-22f2b15411f5,BETHLEHEM BAPTIST CHURCH,32.962,-80.542,SC,2016,2014 - 2016,0101000020E6100000A69BC420B02254C04260E5D0227B4040,no_change
21347405-6729-41cf-bf71-22f2b15411f5,BETHLEHEM BAPTIST CHURCH,32.962,-80.542,SC,2018,2016 - 2018,0101000020E6100000A69BC420B02254C04260E5D0227B4040,no_change
21347405-6729-41cf-bf71-22f2b15411f5,BETHLEHEM BAPTIST CHURCH,32.962,-80.542,SC,2020,2018 - 2020,0101000020E6100000A69BC420B02254C04260E5D0227B4040,no_change
21347405-6729-41cf-bf71-22f2b15411f5,BETHLEHEM BAPTIST CHURCH,32.962,-80.542,SC,2022,2020 - 2022,0101000020E6100000A69BC420B02254C04260E5D0227B4040,no_change
213adc05-4482-4616-8545-e8e3cbf207d8,LAKEWOOD ELEMENTARY SCHOOL,33.650,-78.953,SC,2014,2012 - 2014,0101000020E6100000A245B6F3FDBC53C03333333333D34040,no_change
213adc05-4482-4616-8545-e8e3cbf207d8,LAKEWOOD ELEMENTARY SCHOOL,33.650,-78.953,SC,2016,2014 - 2016,0101000020E6100000A245B6F3FDBC53C03333333333D34040,no_change
213adc05-4482-4616-8545-e8e3cbf207d8,LAKEWOOD ELEMENTARY SCHOOL,33.650,-78.953,SC,2018,2016 - 2018,0101000020E6100000A245B6F3FDBC53C03333333333D34040,no_change
213adc05-4482-4616-8545-e8e3cbf207d8,LAKEWOOD ELEMENTARY SCHOOL,33.650,-78.953,SC,2020,2018 - 2020,0101000020E6100000A245B6F3FDBC53C03333333333D34040,no_change
213adc05-4482-4616-8545-e8e3cbf207d8,LAKEWOOD ELEMENTARY SCHOOL,33.650,-78.953,SC,2022,2020 - 2022,0101000020E6100000A245B6F3FDBC53C03333333333D34040,no_change
21451ba8-2d84-4a87-a8f7-13c5bf0ed10f,LAKE ROBINSON RESCUE SQD,34.393,-80.168,SC,2014,2012 - 2014,0101000020E6100000986E1283C00A54C0FCA9F1D24D324140,no_change
21451ba8-2d84-4a87-a8f7-13c5bf0ed10f,LAKE ROBINSON RESCUE SQD,34.393,-80.168,SC,2016,2014 - 2016,0101000020E6100000986E1283C00A54C0FCA9F1D24D324140,no_change
21451ba8-2d84-4a87-a8f7-13c5bf0ed10f,LAKE ROBINSON RESCUE SQD,34.393,-80.168,SC,2018,2016 - 2018,0101000020E6100000986E1283C00A54C0FCA9F1D24D324140,no_change
21451ba8-2d84-4a87-a8f7-13c5bf0ed10f,LAKE ROBINSON RESCUE SQD,34.393,-80.168,SC,2020,2018 - 2020,0101000020E6100000986E1283C00A54C0FCA9F1D24D324140,no_change
21451ba8-2d84-4a87-a8f7-13c5bf0ed10f,LAKE ROBINSON RESCUE SQD,34.393,-80.168,SC,2022,2020 - 2022,0101000020E6100000986E1283C00A54C0FCA9F1D24D324140,no_change
21559558-7152-4867-a1fb-cf5a06679dca,W GREENVILLE RECREATION CENTER,34.848,-82.420,SC,2014,2012 - 2014,0101000020E61000007B14AE47E19A54C0068195438B6C4140,no_change
21559558-7152-4867-a1fb-cf5a06679dca,W GREENVILLE RECREATION CENTER,34.848,-82.420,SC,2016,2014 - 2016,0101000020E61000007B14AE47E19A54C0068195438B6C4140,no_change
21559558-7152-4867-a1fb-cf5a06679dca,W GREENVILLE RECREATION CENTER,34.848,-82.420,SC,2018,2016 - 2018,0101000020E61000007B14AE47E19A54C0068195438B6C4140,no_change
21559558-7152-4867-a1fb-cf5a06679dca,W GREENVILLE RECREATION CENTER,34.848,-82.420,SC,2020,2018 - 2020,0101000020E61000007B14AE47E19A54C0068195438B6C4140,no_change
21559558-7152-4867-a1fb-cf5a06679dca,W GREENVILLE RECREATION CENTER,34.848,-82.420,SC,2022,2020 - 2022,0101000020E61000007B14AE47E19A54C0068195438B6C4140,removed
21620626-50be-4afd-8a1b-fdc2c9a9e65c,SCOTTS BRANCH ELEM/MIDDLE SCHOOL,33.611,-80.358,SC,2014,2012 - 2014,0101000020E6100000F4FDD478E91654C091ED7C3F35CE4040,no_change
21620626-50be-4afd-8a1b-fdc2c9a9e65c,SCOTTS BRANCH ELEM/MIDDLE SCHOOL,33.611,-80.358,SC,2016,2014 - 2016,0101000020E6100000F4FDD478E91654C091ED7C3F35CE4040,no_change
21620626-50be-4afd-8a1b-fdc2c9a9e65c,SCOTTS BRANCH ELEM/MIDDLE SCHOOL,33.611,-80.358,SC,2018,2016 - 2018,0101000020E6100000F4FDD478E91654C091ED7C3F35CE4040,no_change
21620626-50be-4afd-8a1b-fdc2c9a9e65c,SCOTTS BRANCH ELEM/MIDDLE SCHOOL,33.611,-80.358,SC,2020,2018 - 2020,0101000020E6100000F4FDD478E91654C091ED7C3F35CE4040,no_change
21620626-50be-4afd-8a1b-fdc2c9a9e65c,SCOTTS BRANCH ELEM/MIDDLE SCHOOL,33.611,-80.358,SC,2022,2020 - 2022,0101000020E6100000F4FDD478E91654C091ED7C3F35CE4040,no_change
